"Type","Subpopulation","Indicator","Response","TypePlainLanguage","SubpopulationPlainLanguage","SubpopulationFlag","IndicatorPlainLanguage","Category","CategoryConditionPlainLanguage","MetricCategory","ID1Risk","ID2Condition","Estimate.P.T3.Status.AttRisk","LCB95.P.T3.Status.AttRisk","UCB95.P.T3.Status.AttRisk","Estimate.Ratio.T3.Status.RelRisk","LCB95.Ratio.T3.Status.RelRisk","UCB95.Ratio.T3.Status.RelRisk","Count.NResp.T3.Status.Condition","Estimate.P.T3.Status.Condition","StdError.P.T3.Status.Condition","LCB95.P.T3.Status.Condition","UCB95.P.T3.Status.Condition","Estimate.U.T3.Status.Condition","StdError.U.T3.Status.Condition","LCB95.U.T3.Status.Condition","UCB95.U.T3.Status.Condition","CI95.P.T3.Status.Condition","NationalRef.Estimate.P.T3.Status.Condition","NationalRef.LCB95.P.T3.Status.Condition","NationalRef.UCB95.P.T3.Status.Condition","NationalRef.LCB95.U.T3.Status.Condition","NationalRef.UCB95.U.T3.Status.Condition"
"WSA9_Ecoregions","Southern Plains","Total_Nitrogen","Fish_MMI","WSA9 Ecoregions","Southern Plains","Keep","Nitrogen (Total)","Poor","Most Disturbed","Chemical","WSA9_Ecoregions-Southern Plains-Total_Nitrogen-Fish_MMI","WSA9_Ecoregions-Southern Plains-Total_Nitrogen",0.0296512292725055,-0.350600793255786,0.302846006344647,1.05295877617192,0.597690009262354,1.85501207504841,65,56.87471539,5.646254717,45.8082595,67.94117128,22077.41992,4154.800556,13934.16047,30220.67937,22.13291178,43.19821971,39.82636077,46.57007866,471704.9778,573886.4509
"WSA9_Ecoregions","Temporate Plains","Total_Nitrogen","Fish_MMI","WSA9 Ecoregions","Temperate Plains","Keep","Nitrogen (Total)","Poor","Most Disturbed","Chemical","WSA9_Ecoregions-Temporate Plains-Total_Nitrogen-Fish_MMI","WSA9_Ecoregions-Temporate Plains-Total_Nitrogen",0.479164441508652,0.194627481576232,0.663174900082376,2.42017981324596,1.41753895660941,4.13199954832506,146,65.62818393,3.401417269,58.96152858,72.29483927,121970.1646,9969.601244,102430.1052,141510.224,13.33331069,43.19821971,39.82636077,46.57007866,471704.9778,573886.4509
"WSA9_Ecoregions","Upper Midwest","Total_Nitrogen","Fish_MMI","WSA9 Ecoregions","Upper Midwest","Keep","Nitrogen (Total)","Poor","Most Disturbed","Chemical","WSA9_Ecoregions-Upper Midwest-Total_Nitrogen-Fish_MMI","WSA9_Ecoregions-Upper Midwest-Total_Nitrogen",-0.0284671908934209,-0.345999932424076,0.214156897586718,0.94411798642053,0.539267287217812,1.65290718241311,100,47.86493866,4.301406113,39.43433759,56.29553972,48653.56919,5441.728414,37987.97749,59319.1609,16.86120213,43.19821971,39.82636077,46.57007866,471704.9778,573886.4509
"WSA9_Ecoregions","Western Mountains","Total_Nitrogen","Fish_MMI","WSA9 Ecoregions","Western Mountains","Keep","Nitrogen (Total)","Poor","Most Disturbed","Chemical","WSA9_Ecoregions-Western Mountains-Total_Nitrogen-Fish_MMI","WSA9_Ecoregions-Western Mountains-Total_Nitrogen",0.0980814910003504,-0.0103951991597591,0.194912052677389,1.5465827943355,1.04278582216539,2.29377719651738,60,20.53153072,2.650882521,15.33589646,25.72716499,38299.02739,4818.355299,28855.22454,47742.83024,10.39126853,43.19821971,39.82636077,46.57007866,471704.9778,573886.4509
"WSA9_Ecoregions","Xeric","Total_Nitrogen","Fish_MMI","WSA9 Ecoregions","Xeric","Keep","Nitrogen (Total)","Poor","Most Disturbed","Chemical","WSA9_Ecoregions-Xeric-Total_Nitrogen-Fish_MMI","WSA9_Ecoregions-Xeric-Total_Nitrogen",0.180898755958443,-0.0068962471398013,0.333668339815281,1.97713334421973,1.18592691713512,3.29620333626352,55,24.45581989,3.441332316,17.7109325,31.20070729,10764.75907,1390.189256,8040.038194,13489.47994,13.48977479,43.19821971,39.82636077,46.57007866,471704.9778,573886.4509
"Std_Fed_Regions","Region_1","Total_Nitrogen","Fish_MMI","EPA Regions","EPA Region 1","Keep","Nitrogen (Total)","Poor","Most Disturbed","Chemical","Std_Fed_Regions-Region_1-Total_Nitrogen-Fish_MMI","Std_Fed_Regions-Region_1-Total_Nitrogen",0.331209341503114,-0.0158680370983193,0.559705661996915,2.76819397203556,1.25758064016474,6.09336500744015,49,28.82281925,6.182044916,16.70623387,40.93940464,15569.02688,3283.846064,9132.806867,22005.2469,24.23317077,43.19821971,39.82636077,46.57007866,471704.9778,573886.4509
"Std_Fed_Regions","Region_2","Total_Nitrogen","Fish_MMI","EPA Regions","EPA Region 2","Keep","Nitrogen (Total)","Poor","Most Disturbed","Chemical","Std_Fed_Regions-Region_2-Total_Nitrogen-Fish_MMI","Std_Fed_Regions-Region_2-Total_Nitrogen",0.158180307387914,-0.125229613215988,0.370208189914143,1.30499358179097,0.848081259732806,2.00807202018845,71,64.10480888,5.439889372,53.44282163,74.76679613,32697.87149,3209.455741,26407.45383,38988.28916,21.3239745,43.19821971,39.82636077,46.57007866,471704.9778,573886.4509
"Std_Fed_Regions","Region_3","Total_Nitrogen","Fish_MMI","EPA Regions","EPA Region 3","Keep","Nitrogen (Total)","Poor","Most Disturbed","Chemical","Std_Fed_Regions-Region_3-Total_Nitrogen-Fish_MMI","Std_Fed_Regions-Region_3-Total_Nitrogen",-0.325160602909381,-0.752969243983232,-0.00175780580891383,0.505714695604382,0.247817450412468,1.03199896909829,77,45.36960929,6.81834699,32.00589476,58.73332382,63619.73354,13363.63058,37427.4989,89811.96818,26.72742906,43.19821971,39.82636077,46.57007866,471704.9778,573886.4509
"Std_Fed_Regions","Region_4","Total_Nitrogen","Fish_MMI","EPA Regions","EPA Region 4","Keep","Nitrogen (Total)","Poor","Most Disturbed","Chemical","Std_Fed_Regions-Region_4-Total_Nitrogen-Fish_MMI","Std_Fed_Regions-Region_4-Total_Nitrogen",0.237163926367298,0.0638512658409357,0.37839057619611,1.70441853036362,1.21333878703972,2.39425505693636,86,43.39400966,4.405709434,34.75897784,52.02904148,107643.3079,14495.71793,79232.22279,136054.3929,17.27006364,43.19821971,39.82636077,46.57007866,471704.9778,573886.4509
"Std_Fed_Regions","Region_5","Total_Nitrogen","Fish_MMI","EPA Regions","EPA Region 5","Keep","Nitrogen (Total)","Poor","Most Disturbed","Chemical","Std_Fed_Regions-Region_5-Total_Nitrogen-Fish_MMI","Std_Fed_Regions-Region_5-Total_Nitrogen",0.194989098781572,-0.069677331899042,0.394170062545863,1.44021615302212,0.932558754095915,2.22422722248392,184,54.99034244,3.620984072,47.89334407,62.0873408,126923.5026,10792.86763,105769.8707,148077.1344,14.19399673,43.19821971,39.82636077,46.57007866,471704.9778,573886.4509
"Std_Fed_Regions","Region_6","Total_Nitrogen","Fish_MMI","EPA Regions","EPA Region 6","Keep","Nitrogen (Total)","Poor","Most Disturbed","Chemical","Std_Fed_Regions-Region_6-Total_Nitrogen-Fish_MMI","Std_Fed_Regions-Region_6-Total_Nitrogen",0.321273334036627,0.148261895268858,0.459141390374721,2.2860211056466,1.51057172078624,3.45954609341003,76,38.22485151,6.096188724,26.27654117,50.17316185,47809.02596,8680.574316,30795.41293,64822.63898,23.89662068,43.19821971,39.82636077,46.57007866,471704.9778,573886.4509
"Std_Fed_Regions","Region_7","Total_Nitrogen","Fish_MMI","EPA Regions","EPA Region 7","Keep","Nitrogen (Total)","Poor","Most Disturbed","Chemical","Std_Fed_Regions-Region_7-Total_Nitrogen-Fish_MMI","Std_Fed_Regions-Region_7-Total_Nitrogen",0.189312476928015,-0.323424123156069,0.503398609285372,1.35257792589042,0.687704050493075,2.66025341030685,112,66.63732486,3.960296913,58.87528554,74.39936417,69374.15175,6935.278089,55781.25647,82967.04702,15.52407863,43.19821971,39.82636077,46.57007866,471704.9778,573886.4509
"Std_Fed_Regions","Region_8","Total_Nitrogen","Fish_MMI","EPA Regions","EPA Region 8","Keep","Nitrogen (Total)","Poor","Most Disturbed","Chemical","Std_Fed_Regions-Region_8-Total_Nitrogen-Fish_MMI","Std_Fed_Regions-Region_8-Total_Nitrogen",0.122239273802994,-0.0108808405969349,0.237829166888821,1.44126060261173,1.0254852391663,2.02560899494711,138,31.50569499,3.32174942,24.99518576,38.01620422,40415.69351,4241.308119,32102.88235,48728.50467,13.02101846,43.19821971,39.82636077,46.57007866,471704.9778,573886.4509
"Std_Fed_Regions","Region_9","Total_Nitrogen","Fish_MMI","EPA Regions","EPA Region 9","Keep","Nitrogen (Total)","Poor","Most Disturbed","Chemical","Std_Fed_Regions-Region_9-Total_Nitrogen-Fish_MMI","Std_Fed_Regions-Region_9-Total_Nitrogen",0.0624829879170559,-0.0676120784261525,0.176725174146924,1.89948411797027,0.640954621197016,5.62916592704036,24,14.35741219,3.620035959,7.26227209,21.4525523,3734.906206,901.8290331,1967.353781,5502.458631,14.19028021,43.19821971,39.82636077,46.57007866,471704.9778,573886.4509
"Std_Fed_Regions","Region_10","Total_Nitrogen","Fish_MMI","EPA Regions","EPA Region 10","Keep","Nitrogen (Total)","Poor","Most Disturbed","Chemical","Std_Fed_Regions-Region_10-Total_Nitrogen-Fish_MMI","Std_Fed_Regions-Region_10-Total_Nitrogen",0.0244330025471245,-0.0846334237819695,0.122532142518104,1.27067701441709,0.483055457042932,3.34251492541243,29,14.62373269,3.115943112,8.516596411,20.73086896,15008.49462,3261.602659,8615.870874,21401.11836,12.214272549,43.19821971,39.82636077,46.57007866,471704.9778,573886.4509
"Land_Owner","BLM","Total_Nitrogen","Fish_MMI","Land Owner","Bureau of Land Management","Keep","Nitrogen (Total)","Poor","Most Disturbed","Chemical","Land_Owner-BLM-Total_Nitrogen-Fish_MMI","Land_Owner-BLM-Total_Nitrogen",0.689990009772468,0.37895590924564,0.845250610268045,7.65289700611433,2.61876304354485,22.3643115518064,15,24.60664574,6.640502365,11.59150027,37.62179122,4621.651186,1125.789226,2415.144848,6828.157523,26.03029095,43.19821971,39.82636077,46.57007866,471704.9778,573886.4509
"Land_Owner","Native American","Total_Nitrogen","Fish_MMI","Land Owner","Native American","Keep","Nitrogen (Total)","Poor","Most Disturbed","Chemical","Land_Owner-Native American-Total_Nitrogen-Fish_MMI","Land_Owner-Native American-Total_Nitrogen",-0.16558823847177,-0.573658919796034,0.136664289463809,0.743493935414098,0.413090273745332,1.3381656919338,10,50.4834636,11.38212852,28.17490163,72.79202557,1826.771531,459.2130468,926.7304984,2726.812564,44.61712394,43.19821971,39.82636077,46.57007866,471704.9778,573886.4509
"Land_Owner","NPS","Total_Nitrogen","Fish_MMI","Land Owner","National Park Service","Keep","Nitrogen (Total)","Poor","Most Disturbed","Chemical","Land_Owner-NPS-Total_Nitrogen-Fish_MMI","Land_Owner-NPS-Total_Nitrogen",-0.306756681026936,-1.24187789806439,0.238311317095875,0.377549887313426,0.0759929811190471,1.87575109321054,11,22.21769382,11.32910533,0.013055387,44.42233225,2583.238187,1512.890474,0,5548.449029,44.409276863,43.19821971,39.82636077,46.57007866,471704.9778,573886.4509
"Land_Owner","USFS","Total_Nitrogen","Fish_MMI","Land Owner","US Forest Service","Keep","Nitrogen (Total)","Poor","Most Disturbed","Chemical","Land_Owner-USFS-Total_Nitrogen-Fish_MMI","Land_Owner-USFS-Total_Nitrogen",0.0169164118427761,-0.101559302069064,0.122649738884881,1.1404880753375,0.50172333013809,2.59249066538135,20,12.67826298,3.035776267,6.728250834,18.62827513,18263.29722,4376.690045,9685.142357,26841.45208,11.900024296,43.19821971,39.82636077,46.57007866,471704.9778,573886.4509
"Mississippi_Basins","Arkansas-White-Red Region","Total_Nitrogen","Fish_MMI","Mississippi River Basin","Arkansas-White-Red","Keep","Nitrogen (Total)","Poor","Most Disturbed","Chemical","Mississippi_Basins-Arkansas-White-Red Region-Total_Nitrogen-Fish_MMI","Mississippi_Basins-Arkansas-White-Red Region-Total_Nitrogen",0.212532569188222,-0.0164313511915515,0.3899194924848,1.84900465969567,1.13894364016657,3.00174487218374,35,29.89758518,5.414947216,19.28448366,40.5106867,15128.10862,2902.951142,9438.428929,20817.7883,21.22620304,43.19821971,39.82636077,46.57007866,471704.9778,573886.4509
"Mississippi_Basins","Upper Mississippi Region","Total_Nitrogen","Fish_MMI","Mississippi River Basin","Upper Mississippi","Keep","Nitrogen (Total)","Poor","Most Disturbed","Chemical","Mississippi_Basins-Upper Mississippi Region-Total_Nitrogen-Fish_MMI","Mississippi_Basins-Upper Mississippi Region-Total_Nitrogen",0.0188677630784088,-0.513821947086562,0.364112491446313,1.02741063970754,0.556520275978241,1.89673704292048,133,71.39331167,4.211821195,63.13829382,79.64832952,82946.28823,7724.637807,67806.27634,98086.30013,16.5100357,43.19821971,39.82636077,46.57007866,471704.9778,573886.4509
"Mississippi_Basins","Lower Mississippi Region","Total_Nitrogen","Fish_MMI","Mississippi River Basin","Lower Mississippi","Keep","Nitrogen (Total)","Poor","Most Disturbed","Chemical","Mississippi_Basins-Lower Mississippi Region-Total_Nitrogen-Fish_MMI","Mississippi_Basins-Lower Mississippi Region-Total_Nitrogen",0.451719403382813,0.142580377090799,0.649399658469523,3.00038842595115,1.54193981991758,5.83831521197941,26,44.2081088,9.329127706,25.92335449,62.49286311,30507.46409,7937.196728,14950.84436,46064.08381,36.56950862,43.19821971,39.82636077,46.57007866,471704.9778,573886.4509
"Mississippi_Basins","Upper Missouri Region","Total_Nitrogen","Fish_MMI","Mississippi River Basin","Upper Missouri","Keep","Nitrogen (Total)","Poor","Most Disturbed","Chemical","Mississippi_Basins-Upper Missouri Region-Total_Nitrogen-Fish_MMI","Mississippi_Basins-Upper Missouri Region-Total_Nitrogen",0.0585609579275095,-0.121159872939526,0.209472715416943,1.20230919294959,0.746812126051097,1.93562389391651,95,34.14650712,5.122919779,24.10576885,44.18724538,20576.76771,2688.504251,15307.39621,25846.13922,20.08147653,43.19821971,39.82636077,46.57007866,471704.9778,573886.4509
"Mississippi_Basins","Lower Missouri Region","Total_Nitrogen","Fish_MMI","Mississippi River Basin","Lower Missouri","Keep","Nitrogen (Total)","Poor","Most Disturbed","Chemical","Mississippi_Basins-Lower Missouri Region-Total_Nitrogen-Fish_MMI","Mississippi_Basins-Lower Missouri Region-Total_Nitrogen",-0.252744376556542,-0.701790978034501,0.0778136132754709,0.677263959085997,0.384152762855205,1.19402101098444,70,61.75796547,5.116499072,51.72981156,71.78611937,42511.55745,5998.155333,30755.38902,54267.72588,20.05630781,43.19821971,39.82636077,46.57007866,471704.9778,573886.4509
"Mississippi_Basins","Ohio Region","Total_Nitrogen","Fish_MMI","Mississippi River Basin","Ohio","Keep","Nitrogen (Total)","Poor","Most Disturbed","Chemical","Mississippi_Basins-Ohio Region-Total_Nitrogen-Fish_MMI","Mississippi_Basins-Ohio Region-Total_Nitrogen",-0.0425720927861453,-0.443464215269871,0.246980592135244,0.924378840616034,0.496005169850089,1.72271640079255,79,52.52488724,5.642586478,41.46562096,63.58415351,79458.29153,11648.67402,56627.30998,102289.2731,22.11853255,43.19821971,39.82636077,46.57007866,471704.9778,573886.4509
"Mississippi_Basins","Tennessee Region","Total_Nitrogen","Fish_MMI","Mississippi River Basin","Tennessee","Keep","Nitrogen (Total)","Poor","Most Disturbed","Chemical","Mississippi_Basins-Tennessee Region-Total_Nitrogen-Fish_MMI","Mississippi_Basins-Tennessee Region-Total_Nitrogen",0.148139533806046,-0.646174742616596,0.559180301411542,1.60730545635112,0.288891765457427,8.94255613663997,11,27.05562541,8.081721947,11.21574146,42.89550936,10640.8344,3162.825975,4441.809401,16839.8594,31.6797679,43.19821971,39.82636077,46.57007866,471704.9778,573886.4509
"Stream_Size","SmallStreams","Total_Nitrogen","Fish_MMI","Stream Size","Small Streams","Keep","Nitrogen (Total)","Poor","Most Disturbed","Chemical","Stream_Size-SmallStreams-Total_Nitrogen-Fish_MMI","Stream_Size-SmallStreams-Total_Nitrogen",0.137097797678675,0.0141311734047541,0.244726894000176,1.35257381661413,1.05044268667792,1.74160470874986,210,42.52864156,2.470733041,37.68609379,47.37118934,317308.8571,21930.3108,274326.2377,360291.4764,9.68509555,43.19821971,39.82636077,46.57007866,471704.9778,573886.4509
"Stream_Size","LargeStreams","Total_Nitrogen","Fish_MMI","Stream Size","Large Streams","Keep","Nitrogen (Total)","Poor","Most Disturbed","Chemical","Stream_Size-LargeStreams-Total_Nitrogen-Fish_MMI","Stream_Size-LargeStreams-Total_Nitrogen",0.173740966886685,0.0263275929998112,0.298836051126569,1.52292514585895,1.10883546015126,2.09165478850498,187,41.04820833,2.441781205,36.26240512,45.83401155,128643.0258,8301.679771,112372.0324,144914.0191,9.57160643,43.19821971,39.82636077,46.57007866,471704.9778,573886.4509
"Stream_Size","RiversMajor","Total_Nitrogen","Fish_MMI","Stream Size","Major Rivers","Keep","Nitrogen (Total)","Poor","Most Disturbed","Chemical","Stream_Size-RiversMajor-Total_Nitrogen-Fish_MMI","Stream_Size-RiversMajor-Total_Nitrogen",0.199311494313725,0.113468648517111,0.276842175896253,1.49933071036052,1.26843120898485,1.7722621164685,209,48.55764828,2.05287201,44.53409307,52.58120348,30490.93003,1428.174402,27691.75964,33290.10042,8.04711041,43.19821971,39.82636077,46.57007866,471704.9778,573886.4509
"Stream_Size","RiversOther","Total_Nitrogen","Fish_MMI","Stream Size","Other Rivers","Keep","Nitrogen (Total)","Poor","Most Disturbed","Chemical","Stream_Size-RiversOther-Total_Nitrogen-Fish_MMI","Stream_Size-RiversOther-Total_Nitrogen",0.310299868060759,0.192616204990142,0.410830047695968,1.83862999027737,1.46326913772072,2.31027919198317,240,52.71530374,2.286371999,48.23409696,57.19651051,46352.90149,2239.96805,41962.64479,50743.1582,8.96241355,43.19821971,39.82636077,46.57007866,471704.9778,573886.4509
"National","National","Salinity","Fish_MMI","National","National","Keep","Salinity","Poor","Most Disturbed","Chemical","National-National-Salinity-Fish_MMI","National-National-Salinity",0.0218616538498162,0.00833664396175504,0.0352022000372089,1.81021574750514,1.5146306253611,2.16348527333809,127,3.760825281,0.651768022,2.483383433,5.03826713,45514.45297,7928.037973,29975.78408,61053.12187,2.554883697,3.760825281,2.483383433,5.03826713,29975.78408,61053.12187
"WSA3_Ecoregions","Eastern Highlands","Salinity","Fish_MMI","WSA3 Ecoregions","Eastern Highlands","Keep","Salinity","Poor","Most Disturbed","Chemical","WSA3_Ecoregions-Eastern Highlands-Salinity-Fish_MMI","WSA3_Ecoregions-Eastern Highlands-Salinity",0.0274042023809911,-0.00907212529823953,0.062561969723844,2.29373218357223,1.61443205823109,3.25885954948122,8,3.960941335,1.649558092,0.727866884,7.194015786,16929.98178,7138.162954,2939.439471,30920.52408,6.466148902,3.760825281,2.483383433,5.03826713,29975.78408,61053.12187
"WSA3_Ecoregions","Plains and Lowlands","Salinity","Fish_MMI","WSA3 Ecoregions","Plains & Lowlands","Keep","Salinity","Poor","Most Disturbed","Chemical","WSA3_Ecoregions-Plains and Lowlands-Salinity-Fish_MMI","WSA3_Ecoregions-Plains and Lowlands-Salinity",0.0163430508605552,0.00194438760719118,0.0305339887117377,1.53014791471496,1.20145120636858,1.94877047731581,89,4.039998116,0.61342817,2.837700997,5.242295236,22310.77523,3324.190584,15795.48141,28826.06905,2.404594239,3.760825281,2.483383433,5.03826713,29975.78408,61053.12187
"WSA3_Ecoregions","West","Salinity","Fish_MMI","WSA3 Ecoregions","Western Mountains & Xeric","Keep","Salinity","Poor","Most Disturbed","Chemical","WSA3_Ecoregions-West-Salinity-Fish_MMI","WSA3_Ecoregions-West-Salinity",0.0264725899819755,0.00769104560271006,0.0448986539358078,1.92704049294344,1.4695573427394,2.52694124512446,30,2.721130291,0.492343352,1.756155054,3.686105528,6273.695962,1079.124859,4158.650105,8388.74182,1.929950474,3.760825281,2.483383433,5.03826713,29975.78408,61053.12187
"WSA9_Ecoregions","Coastal Plains","Salinity","Fish_MMI","WSA9 Ecoregions","Coastal Plains","Keep","Salinity","Poor","Most Disturbed","Chemical","WSA9_Ecoregions-Coastal Plains-Salinity-Fish_MMI","WSA9_Ecoregions-Coastal Plains-Salinity",0.00532115666419464,-0.00206334225344929,0.0126512370416473,1.44193231695115,1.1742127269111,1.77069176565443,6,1.87181032,0.817846817,0.268860013,3.474760626,3721.606481,1585.264884,614.5444022,6828.66856,3.205900613,3.760825281,2.483383433,5.03826713,29975.78408,61053.12187
"WSA9_Ecoregions","Northern Appalachians","Salinity","Fish_MMI","WSA9 Ecoregions","Northern Appalachians","Keep","Salinity","Poor","Most Disturbed","Chemical","WSA9_Ecoregions-Northern Appalachians-Salinity-Fish_MMI","WSA9_Ecoregions-Northern Appalachians-Salinity",0.0114055894768951,-0.00721160725507475,0.0296786678412247,2.30361078886925,1.84468331896129,2.87671201449519,3,2.051774915,1.186029004,0,4.376349048,2833.126008,1626.241914,0,6020.50159,4.376349048,3.760825281,2.483383433,5.03826713,29975.78408,61053.12187
"WSA9_Ecoregions","Northern Plains","Salinity","Fish_MMI","WSA9 Ecoregions","Northern Plains","Keep","Salinity","Poor","Most Disturbed","Chemical","WSA9_Ecoregions-Northern Plains-Salinity-Fish_MMI","WSA9_Ecoregions-Northern Plains-Salinity",0.331423559431029,0.17208987633353,0.460093017217471,3.08137178167722,2.05030825980199,4.63093879250802,53,25.86952162,2.990561663,20.00812847,31.73091478,7012.638661,851.7896163,5343.16169,8682.115631,11.72278631,3.760825281,2.483383433,5.03826713,29975.78408,61053.12187
